"ID","INCOME_RANGE_CODE","EMPLOYMENT_LVL_CODE","ENGLISH_LANGUAGE_NATIVE","HIGHEST_ED_LVL_CODE_MOTHER","HIGHEST_ED_LVL_CODE_FATHER"
8543,"02-LT35K","1","Y","06-MASTER","02-HS_GRAD"
1210,"05-LT70K","3","Y","05-BACC","00-UNKNOWN"
4521,"03-LT45K","3","Y","04-ASSOC","00-UNKNOWN"
1416,"02-LT35K","2","Y","04-ASSOC","06-MASTER"
9607,"05-LT70K","3","N","02-HS_GRAD","04-ASSOC"
5134,"04-LT55K","3","Y","03-SOMECOL","06-MASTER"
338,"03-LT45K","3","Y","03-SOMECOL","03-SOMECOL"
9925,"01-LT25K","2","Y","04-ASSOC","01-HS_DNF"
2995,"02-LT35K","1","Y","00-UNKNOWN","00-UNKNOWN"
9197,"02-LT35K","3","Y","01-HS_DNF","02-HS_GRAD"
2510,"08-LT120K","3","Y","04-ASSOC","05-BACC"
9613,"08-LT120K","3","Y","03-SOMECOL","04-ASSOC"
3917,"01-LT25K","3","Y","03-SOMECOL","02-HS_GRAD"
5062,"05-LT70K","3","Y","06-MASTER","05-BACC"
5634,"08-LT120K","3","Y","04-ASSOC","03-SOMECOL"
6114,"05-LT70K","3","Y","06-MASTER","05-BACC"
9298,"03-LT45K","3","Y","06-MASTER","07-DOCTOR"
9569,"01-LT25K","3","Y","05-BACC","03-SOMECOL"
5196,"05-LT70K","1","Y","01-HS_DNF","03-SOMECOL"
8718,"01-LT25K","1","Y","03-SOMECOL","03-SOMECOL"
8539,"02-LT35K","1","Y","00-UNKNOWN","00-UNKNOWN"
8827,"01-LT25K","2","Y","06-MASTER","03-SOMECOL"
4547,"01-LT25K","1","N","00-UNKNOWN","02-HS_GRAD"
475,"09-GE120K",NA,"Y","05-BACC","07-DOCTOR"
4015,"06-LT85K","3","Y","00-UNKNOWN","00-UNKNOWN"
3244,"02-LT35K","3","Y","02-HS_GRAD","03-SOMECOL"
1813,"01-LT25K","1","Y","02-HS_GRAD","02-HS_GRAD"
5815,"01-LT25K","2","Y","03-SOMECOL","03-SOMECOL"
7076,"09-GE120K","3","Y","02-HS_GRAD","02-HS_GRAD"
2142,"01-LT25K","3","Y","06-MASTER","06-MASTER"
1796,"05-LT70K","1","Y","03-SOMECOL","00-UNKNOWN"
7478,"04-LT55K",NA,"Y",NA,NA
8265,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
6066,"05-LT70K","3","Y","06-MASTER","06-MASTER"
2048,"03-LT45K","3","Y","04-ASSOC","04-ASSOC"
2744,"05-LT70K","3","Y","05-BACC","05-BACC"
4079,"05-LT70K","3","Y","01-HS_DNF","01-HS_DNF"
4682,NA,NA,"Y",NA,NA
1206,"05-LT70K","3","Y","05-BACC","02-HS_GRAD"
1278,"05-LT70K","3","Y","06-MASTER","02-HS_GRAD"
3609,"02-LT35K","3","Y","02-HS_GRAD","02-HS_GRAD"
2759,"03-LT45K","1","Y","04-ASSOC","05-BACC"
9942,"02-LT35K","2","Y","01-HS_DNF","03-SOMECOL"
2036,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
7769,"05-LT70K","3","Y","02-HS_GRAD","00-UNKNOWN"
210,"02-LT35K","3","Y","03-SOMECOL","02-HS_GRAD"
8833,"06-LT85K","3","Y","03-SOMECOL","02-HS_GRAD"
9926,"03-LT45K","3","Y","02-HS_GRAD","04-ASSOC"
9738,"05-LT70K","3","Y","06-MASTER","05-BACC"
1627,"05-LT70K","3","Y","00-UNKNOWN","00-UNKNOWN"
7968,"02-LT35K","2","Y","01-HS_DNF","00-UNKNOWN"
4526,"02-LT35K","3","Y","01-HS_DNF","00-UNKNOWN"
3495,"04-LT55K","3","N","00-UNKNOWN","01-HS_DNF"
2524,"08-LT120K","3","Y","02-HS_GRAD","01-HS_DNF"
8130,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
7021,"01-LT25K","3","Y","04-ASSOC","02-HS_GRAD"
9911,"06-LT85K","2","Y","01-HS_DNF","01-HS_DNF"
1332,"04-LT55K","3","Y","03-SOMECOL","04-ASSOC"
9272,"04-LT55K","3","Y","02-HS_GRAD","03-SOMECOL"
8079,"05-LT70K","3","Y","05-BACC","05-BACC"
6385,"04-LT55K","3","Y","03-SOMECOL","03-SOMECOL"
4416,"04-LT55K","3","Y","05-BACC","05-BACC"
8387,"04-LT55K","1","Y","02-HS_GRAD","01-HS_DNF"
1956,"04-LT55K","3","N","02-HS_GRAD","03-SOMECOL"
5888,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
6843,"07-LT100K","3","Y","02-HS_GRAD","02-HS_GRAD"
690,"02-LT35K","3","Y","03-SOMECOL","03-SOMECOL"
8698,"04-LT55K","3","Y","03-SOMECOL","02-HS_GRAD"
4910,"08-LT120K","1","Y","03-SOMECOL","05-BACC"
5839,"03-LT45K","3","Y","03-SOMECOL","03-SOMECOL"
3218,"03-LT45K",NA,"Y","05-BACC","05-BACC"
1654,"03-LT45K","3","Y","03-SOMECOL","03-SOMECOL"
8640,NA,NA,"Y",NA,NA
2617,"09-GE120K","1","Y","05-BACC","05-BACC"
4513,"03-LT45K","3","N","02-HS_GRAD","03-SOMECOL"
2276,"02-LT35K",NA,"Y",NA,NA
6453,"04-LT55K","3","Y","06-MASTER","06-MASTER"
6275,"02-LT35K","1","Y","02-HS_GRAD","02-HS_GRAD"
4449,"02-LT35K","3","Y","03-SOMECOL","03-SOMECOL"
9265,"05-LT70K","3","Y","03-SOMECOL","02-HS_GRAD"
3398,"06-LT85K","3","Y","01-HS_DNF","01-HS_DNF"
3400,"05-LT70K","3","Y","04-ASSOC","05-BACC"
4611,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
7408,"03-LT45K","3","Y","02-HS_GRAD","03-SOMECOL"
342,NA,NA,NA,NA,NA
1250,"03-LT45K","3","Y","03-SOMECOL","03-SOMECOL"
7207,"03-LT45K","2","Y","06-MASTER","02-HS_GRAD"
6205,NA,NA,"Y",NA,NA
9578,"08-LT120K","3","Y","03-SOMECOL","06-MASTER"
150,"03-LT45K","2","Y","05-BACC","05-BACC"
2640,"06-LT85K","3","Y","03-SOMECOL","03-SOMECOL"
7554,"02-LT35K","1","Y","02-HS_GRAD","02-HS_GRAD"
2917,"06-LT85K","1","Y","03-SOMECOL","05-BACC"
3729,"03-LT45K","3","Y","03-SOMECOL","04-ASSOC"
9051,"03-LT45K","3","Y","03-SOMECOL","03-SOMECOL"
4006,"03-LT45K","3","Y","00-UNKNOWN","00-UNKNOWN"
7150,NA,NA,"Y","02-HS_GRAD","02-HS_GRAD"
3242,"04-LT55K","3","Y","02-HS_GRAD","03-SOMECOL"
2673,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
6035,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
4349,"05-LT70K","3","Y","03-SOMECOL","03-SOMECOL"
1243,"01-LT25K","1","Y","03-SOMECOL","03-SOMECOL"
7695,"01-LT25K","2","Y","03-SOMECOL","04-ASSOC"
1168,"02-LT35K",NA,"Y","06-MASTER","06-MASTER"
825,"02-LT35K","3","Y","05-BACC","05-BACC"
7783,"03-LT45K","3","Y","05-BACC","00-UNKNOWN"
6598,"01-LT25K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
6740,"05-LT70K","1","Y","04-ASSOC","04-ASSOC"
4835,"02-LT35K","3","N","02-HS_GRAD","02-HS_GRAD"
8571,"02-LT35K","3","Y","03-SOMECOL","06-MASTER"
8230,"03-LT45K","3","Y","03-SOMECOL","04-ASSOC"
9169,"08-LT120K","3","Y","04-ASSOC","04-ASSOC"
1550,"05-LT70K","3","Y","04-ASSOC","04-ASSOC"
950,"07-LT100K","3","Y","05-BACC","05-BACC"
6014,"03-LT45K","3","Y","03-SOMECOL","03-SOMECOL"
5812,"06-LT85K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
2953,"01-LT25K","1","N","06-MASTER","02-HS_GRAD"
9340,"06-LT85K","3","Y","04-ASSOC","04-ASSOC"
4590,"03-LT45K","3","Y","04-ASSOC","00-UNKNOWN"
2383,"05-LT70K","2","Y","06-MASTER","04-ASSOC"
647,"03-LT45K","3","Y","02-HS_GRAD","01-HS_DNF"
8715,"05-LT70K","1","Y","05-BACC","00-UNKNOWN"
1277,"02-LT35K","2","Y","03-SOMECOL","02-HS_GRAD"
136,"05-LT70K","1","Y","06-MASTER","00-UNKNOWN"
1049,"06-LT85K","3","Y","01-HS_DNF","02-HS_GRAD"
9268,"03-LT45K","3","Y","00-UNKNOWN","00-UNKNOWN"
6759,"06-LT85K","3","Y","04-ASSOC","05-BACC"
2016,"08-LT120K","3","Y","02-HS_GRAD","02-HS_GRAD"
222,"03-LT45K","3","Y","01-HS_DNF","01-HS_DNF"
8245,"08-LT120K","3","Y","03-SOMECOL","05-BACC"
8904,"03-LT45K","3","Y","02-HS_GRAD","05-BACC"
8592,"09-GE120K","3","Y","07-DOCTOR","00-UNKNOWN"
9828,"01-LT25K","3","Y","00-UNKNOWN","00-UNKNOWN"
256,"06-LT85K","3","Y","02-HS_GRAD","06-MASTER"
4393,"07-LT100K","3","Y","02-HS_GRAD","02-HS_GRAD"
4795,"06-LT85K","3","Y","03-SOMECOL","04-ASSOC"
7320,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
2599,"04-LT55K","3","Y","04-ASSOC","03-SOMECOL"
2821,"02-LT35K","3","Y","02-HS_GRAD","02-HS_GRAD"
9226,"02-LT35K","3","Y","01-HS_DNF","01-HS_DNF"
568,"04-LT55K","3","Y","03-SOMECOL","03-SOMECOL"
4222,"01-LT25K","2","Y","05-BACC","02-HS_GRAD"
2615,"06-LT85K","3","Y","05-BACC","05-BACC"
3462,"02-LT35K","1","Y","01-HS_DNF","01-HS_DNF"
1356,"03-LT45K","3","Y","03-SOMECOL","02-HS_GRAD"
6538,"06-LT85K","3","N","03-SOMECOL","00-UNKNOWN"
8889,"03-LT45K",NA,"Y",NA,NA
2601,"05-LT70K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
1585,"01-LT25K","1","Y","03-SOMECOL","03-SOMECOL"
4441,"06-LT85K","3","Y","02-HS_GRAD","03-SOMECOL"
2364,"01-LT25K","3","Y","06-MASTER","05-BACC"
6242,"09-GE120K","1","Y","02-HS_GRAD","00-UNKNOWN"
9511,"06-LT85K","3","Y","06-MASTER","03-SOMECOL"
5259,"02-LT35K","3","Y","01-HS_DNF","01-HS_DNF"
6566,"02-LT35K","3","N","02-HS_GRAD","02-HS_GRAD"
664,"04-LT55K","3","Y","04-ASSOC","04-ASSOC"
9640,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
9910,"05-LT70K","1","Y","05-BACC","03-SOMECOL"
4131,"07-LT100K","2","Y","05-BACC","06-MASTER"
5206,"03-LT45K","3","Y","03-SOMECOL","02-HS_GRAD"
238,"01-LT25K","3","Y","04-ASSOC","05-BACC"
4878,"04-LT55K","3","Y","02-HS_GRAD","05-BACC"
4801,"06-LT85K","3","Y","00-UNKNOWN","00-UNKNOWN"
1616,"05-LT70K","1","Y","03-SOMECOL","05-BACC"
8359,"02-LT35K","3","Y","02-HS_GRAD","02-HS_GRAD"
2938,"02-LT35K","3","Y","06-MASTER","05-BACC"
1367,"05-LT70K","3","Y","00-UNKNOWN","00-UNKNOWN"
493,"01-LT25K","3","Y","00-UNKNOWN","00-UNKNOWN"
5441,"03-LT45K","3","Y","04-ASSOC","04-ASSOC"
7546,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
50,"03-LT45K","3","Y","02-HS_GRAD","00-UNKNOWN"
2795,"04-LT55K","1","Y","05-BACC","02-HS_GRAD"
6499,"06-LT85K","3","Y","05-BACC","03-SOMECOL"
3712,"05-LT70K",NA,"Y",NA,NA
6814,NA,NA,"Y",NA,NA
1936,"01-LT25K","2","Y","02-HS_GRAD","02-HS_GRAD"
7788,"02-LT35K","3","Y","05-BACC","07-DOCTOR"
8206,"01-LT25K","3","Y","00-UNKNOWN","00-UNKNOWN"
2338,"07-LT100K",NA,"Y","05-BACC","05-BACC"
1286,"03-LT45K","3","N","03-SOMECOL","04-ASSOC"
9100,"04-LT55K","3","Y","01-HS_DNF","02-HS_GRAD"
1010,"06-LT85K","3","Y","05-BACC","06-MASTER"
2258,"01-LT25K","2","Y","02-HS_GRAD","02-HS_GRAD"
511,"06-LT85K","1","Y","06-MASTER","05-BACC"
2642,"06-LT85K","3","Y","01-HS_DNF","01-HS_DNF"
7722,"06-LT85K","3","Y","02-HS_GRAD","00-UNKNOWN"
949,"01-LT25K","3","Y","05-BACC","07-DOCTOR"
9645,"01-LT25K","2","Y","06-MASTER","07-DOCTOR"
1014,"05-LT70K","3","N","05-BACC","04-ASSOC"
252,"01-LT25K","1","Y","02-HS_GRAD","02-HS_GRAD"
3817,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
1694,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
1061,NA,NA,"Y",NA,NA
1251,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
4150,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
8256,"01-LT25K","3","N","01-HS_DNF","01-HS_DNF"
1048,"04-LT55K","1","Y","02-HS_GRAD","02-HS_GRAD"
4844,"01-LT25K","1","Y","02-HS_GRAD","02-HS_GRAD"
5146,"02-LT35K","3","Y","04-ASSOC","06-MASTER"
1046,"02-LT35K","3","Y","00-UNKNOWN","00-UNKNOWN"
6173,"04-LT55K","3","Y","05-BACC","03-SOMECOL"
613,"05-LT70K","1","Y","02-HS_GRAD","02-HS_GRAD"
9245,"06-LT85K","3","Y","02-HS_GRAD","03-SOMECOL"
3796,"03-LT45K","3","Y","05-BACC","02-HS_GRAD"
1285,"05-LT70K","1","Y","04-ASSOC","05-BACC"
3856,"04-LT55K","3","Y","04-ASSOC","01-HS_DNF"
5770,"05-LT70K","3","Y","01-HS_DNF","00-UNKNOWN"
8266,"05-LT70K","3","Y","03-SOMECOL","06-MASTER"
4011,"06-LT85K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
7286,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
8954,"01-LT25K","1","Y","06-MASTER","06-MASTER"
6644,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
8677,"02-LT35K","3","Y","03-SOMECOL","00-UNKNOWN"
9239,"01-LT25K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
9261,"02-LT35K","3","Y","06-MASTER","06-MASTER"
914,"04-LT55K","3","Y","01-HS_DNF","01-HS_DNF"
1093,"04-LT55K","3","Y","01-HS_DNF","05-BACC"
7410,"09-GE120K","3","Y","02-HS_GRAD","03-SOMECOL"
4168,"01-LT25K","2","Y","05-BACC","05-BACC"
8591,"06-LT85K","3","N","03-SOMECOL","03-SOMECOL"
6503,"02-LT35K","3","Y","04-ASSOC","02-HS_GRAD"
4903,"02-LT35K","3","Y","02-HS_GRAD","05-BACC"
6865,"03-LT45K","3","Y","03-SOMECOL","02-HS_GRAD"
2509,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
2579,"09-GE120K","3","Y","02-HS_GRAD","02-HS_GRAD"
5635,"05-LT70K","3","Y","05-BACC","03-SOMECOL"
7803,"05-LT70K","3","Y","04-ASSOC","02-HS_GRAD"
1841,"02-LT35K","3","Y","02-HS_GRAD","06-MASTER"
3752,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
2354,"05-LT70K","1","Y","02-HS_GRAD","03-SOMECOL"
3944,"02-LT35K","1","N","04-ASSOC","00-UNKNOWN"
4765,"06-LT85K","3","Y","01-HS_DNF","01-HS_DNF"
164,"09-GE120K","3","Y","02-HS_GRAD","05-BACC"
4029,"08-LT120K","3","Y","03-SOMECOL","04-ASSOC"
8686,"07-LT100K","3","N","04-ASSOC","07-DOCTOR"
4132,"04-LT55K","1","Y","03-SOMECOL","02-HS_GRAD"
3563,"09-GE120K","3","Y","02-HS_GRAD","02-HS_GRAD"
4148,"04-LT55K","1","Y","02-HS_GRAD","04-ASSOC"
1933,"03-LT45K","1","Y","03-SOMECOL","04-ASSOC"
787,NA,NA,"N",NA,NA
2059,"05-LT70K","3","Y","02-HS_GRAD","03-SOMECOL"
7377,"06-LT85K","3","Y","04-ASSOC","02-HS_GRAD"
5905,"01-LT25K","3","Y","02-HS_GRAD","02-HS_GRAD"
3971,"02-LT35K","2","Y","05-BACC","05-BACC"
2895,"07-LT100K","3","Y","02-HS_GRAD","02-HS_GRAD"
155,"04-LT55K","3","Y","00-UNKNOWN","00-UNKNOWN"
6396,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
272,NA,NA,"Y",NA,NA
224,"02-LT35K","1","Y","02-HS_GRAD","03-SOMECOL"
3272,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
5728,"01-LT25K","3","Y","02-HS_GRAD","00-UNKNOWN"
5985,"07-LT100K","3","Y","05-BACC","05-BACC"
2447,"01-LT25K","2","Y","03-SOMECOL","04-ASSOC"
9311,"01-LT25K","1","Y","04-ASSOC","02-HS_GRAD"
8867,"02-LT35K",NA,"N","03-SOMECOL","03-SOMECOL"
8113,"02-LT35K","3","Y","04-ASSOC","00-UNKNOWN"
3947,NA,NA,"Y",NA,NA
5453,"09-GE120K","3","Y","02-HS_GRAD","02-HS_GRAD"
4965,"02-LT35K","3","Y","02-HS_GRAD","03-SOMECOL"
148,NA,NA,"Y","02-HS_GRAD","05-BACC"
7349,"05-LT70K","3","Y","01-HS_DNF","01-HS_DNF"
9363,"03-LT45K","1","Y","03-SOMECOL","02-HS_GRAD"
4888,"01-LT25K","1","Y","02-HS_GRAD","04-ASSOC"
6965,"02-LT35K","3","Y","01-HS_DNF","01-HS_DNF"
3700,"06-LT85K","3","Y","02-HS_GRAD","00-UNKNOWN"
2849,"05-LT70K","3","Y","03-SOMECOL","03-SOMECOL"
5341,NA,NA,"Y",NA,NA
5866,"05-LT70K","3","Y","05-BACC","06-MASTER"
4857,"02-LT35K","1","Y","00-UNKNOWN","00-UNKNOWN"
9400,"04-LT55K","3","N","02-HS_GRAD","03-SOMECOL"
774,"09-GE120K","3","Y","02-HS_GRAD","05-BACC"
4025,"03-LT45K","1","Y","03-SOMECOL","05-BACC"
1839,"05-LT70K","2","Y","02-HS_GRAD","03-SOMECOL"
6804,"02-LT35K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
3333,"05-LT70K","3","Y","05-BACC","02-HS_GRAD"
4955,"02-LT35K","1","Y","03-SOMECOL","06-MASTER"
9854,"05-LT70K","3","Y","03-SOMECOL","03-SOMECOL"
8943,"08-LT120K","3","Y","02-HS_GRAD","02-HS_GRAD"
3187,"05-LT70K","3","Y","01-HS_DNF","01-HS_DNF"
9220,"05-LT70K","3","Y","00-UNKNOWN","00-UNKNOWN"
275,"01-LT25K","1","Y","02-HS_GRAD","02-HS_GRAD"
3029,"07-LT100K","3","Y","02-HS_GRAD","05-BACC"
8309,"03-LT45K","3","Y","02-HS_GRAD","04-ASSOC"
8329,"02-LT35K","3","Y","02-HS_GRAD","02-HS_GRAD"
5445,"09-GE120K","3","Y","03-SOMECOL","02-HS_GRAD"
6625,"04-LT55K","3","Y","04-ASSOC","05-BACC"
5260,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
6962,"04-LT55K","3","Y","05-BACC","01-HS_DNF"
9175,"01-LT25K","3","Y","04-ASSOC","02-HS_GRAD"
1866,"04-LT55K","3","N","02-HS_GRAD","00-UNKNOWN"
1274,"01-LT25K","1","Y","06-MASTER","05-BACC"
9160,"01-LT25K","3","Y","03-SOMECOL","02-HS_GRAD"
7272,"03-LT45K",NA,"Y",NA,NA
3720,"02-LT35K","3","Y","02-HS_GRAD","03-SOMECOL"
3246,"02-LT35K","3","Y","05-BACC","05-BACC"
4176,"01-LT25K",NA,"Y",NA,NA
5989,"03-LT45K","3","Y","06-MASTER","04-ASSOC"
3764,"02-LT35K","3","Y","03-SOMECOL","02-HS_GRAD"
5589,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
5578,"08-LT120K",NA,"Y","00-UNKNOWN","00-UNKNOWN"
9203,"05-LT70K","3","Y","05-BACC","03-SOMECOL"
833,"01-LT25K","2","Y","05-BACC","03-SOMECOL"
5787,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
1183,"06-LT85K","3","N","01-HS_DNF","02-HS_GRAD"
4396,"04-LT55K","1","Y","05-BACC","05-BACC"
2702,"01-LT25K","3","Y","04-ASSOC","03-SOMECOL"
9259,"02-LT35K",NA,"Y",NA,NA
8500,"02-LT35K","3","Y","02-HS_GRAD","01-HS_DNF"
3960,"06-LT85K","3","N","01-HS_DNF","01-HS_DNF"
6874,"01-LT25K","3","Y","01-HS_DNF","01-HS_DNF"
8242,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
8260,"03-LT45K","3","N","01-HS_DNF","02-HS_GRAD"
4013,"01-LT25K","1","Y","03-SOMECOL","00-UNKNOWN"
3908,"05-LT70K","1","Y","02-HS_GRAD","03-SOMECOL"
4491,"08-LT120K","3","Y","02-HS_GRAD","02-HS_GRAD"
2548,"01-LT25K","3","Y","03-SOMECOL","03-SOMECOL"
1647,"04-LT55K","3","Y","03-SOMECOL","04-ASSOC"
9242,"08-LT120K","1","Y","02-HS_GRAD","02-HS_GRAD"
7963,"07-LT100K","3","Y","04-ASSOC","02-HS_GRAD"
2839,"09-GE120K","2","Y","02-HS_GRAD","02-HS_GRAD"
7723,"01-LT25K","3","Y","00-UNKNOWN","00-UNKNOWN"
8809,"03-LT45K","3","Y","04-ASSOC","05-BACC"
6351,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
4351,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
8719,"02-LT35K",NA,"Y",NA,NA
8843,"06-LT85K","3","Y","02-HS_GRAD","03-SOMECOL"
9787,"04-LT55K","3","Y","00-UNKNOWN","00-UNKNOWN"
2479,"04-LT55K","3","Y","02-HS_GRAD","01-HS_DNF"
4558,NA,"3","Y",NA,NA
8760,"02-LT35K","3","Y","04-ASSOC","04-ASSOC"
4127,"01-LT25K","3","Y","02-HS_GRAD","02-HS_GRAD"
6776,"01-LT25K","2","Y","02-HS_GRAD","02-HS_GRAD"
8420,"09-GE120K","3","N","00-UNKNOWN","00-UNKNOWN"
5546,"04-LT55K","3","N","02-HS_GRAD","04-ASSOC"
7531,"04-LT55K","3","Y","00-UNKNOWN","00-UNKNOWN"
5563,"06-LT85K","3","N","01-HS_DNF","01-HS_DNF"
9208,"05-LT70K","3","Y","02-HS_GRAD","03-SOMECOL"
3005,"08-LT120K","3","Y","03-SOMECOL","02-HS_GRAD"
5420,"06-LT85K","1","Y","04-ASSOC","03-SOMECOL"
4472,"04-LT55K","2","Y","03-SOMECOL","02-HS_GRAD"
1853,"09-GE120K","3","Y","02-HS_GRAD","01-HS_DNF"
4035,"06-LT85K","3","Y","03-SOMECOL","00-UNKNOWN"
683,"02-LT35K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
945,"04-LT55K","3","Y","04-ASSOC","04-ASSOC"
7936,NA,NA,"Y",NA,NA
4901,"02-LT35K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
2030,NA,NA,"Y",NA,NA
3431,"02-LT35K","1","Y","00-UNKNOWN","00-UNKNOWN"
9305,"01-LT25K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
6033,"02-LT35K","1","Y","03-SOMECOL","00-UNKNOWN"
4281,"03-LT45K","2","Y","02-HS_GRAD","00-UNKNOWN"
1940,"02-LT35K","3","Y","06-MASTER","06-MASTER"
8536,"05-LT70K","3","Y","02-HS_GRAD","01-HS_DNF"
5790,"08-LT120K","1","Y","02-HS_GRAD","04-ASSOC"
3369,"06-LT85K","1","Y","00-UNKNOWN","05-BACC"
7461,"02-LT35K","3","Y","02-HS_GRAD","02-HS_GRAD"
678,"06-LT85K","3","Y","00-UNKNOWN","00-UNKNOWN"
665,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
2000,"06-LT85K","1","Y","01-HS_DNF","02-HS_GRAD"
8336,"05-LT70K","3","Y","07-DOCTOR","04-ASSOC"
3133,"01-LT25K","1","Y","00-UNKNOWN","00-UNKNOWN"
2853,"02-LT35K","1","N","05-BACC","00-UNKNOWN"
6063,"01-LT25K","3","N","03-SOMECOL","03-SOMECOL"
640,"01-LT25K","1","Y","00-UNKNOWN","00-UNKNOWN"
1460,NA,NA,"Y",NA,NA
2709,"06-LT85K","2","Y","06-MASTER","06-MASTER"
3481,"06-LT85K","3","Y","05-BACC","05-BACC"
9674,"06-LT85K","3","N","02-HS_GRAD","02-HS_GRAD"
9784,"03-LT45K","3","Y","05-BACC","05-BACC"
8700,"09-GE120K","3","Y","04-ASSOC","03-SOMECOL"
1905,"05-LT70K","3","Y","00-UNKNOWN","00-UNKNOWN"
8702,"02-LT35K","3","Y","02-HS_GRAD","02-HS_GRAD"
1690,NA,NA,"Y",NA,NA
6228,"02-LT35K","3","N","02-HS_GRAD","02-HS_GRAD"
1887,"04-LT55K","3","Y","05-BACC","03-SOMECOL"
3340,"01-LT25K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
6657,"03-LT45K","1","Y","03-SOMECOL","02-HS_GRAD"
5552,"02-LT35K","1","Y","06-MASTER","00-UNKNOWN"
942,"02-LT35K","3","Y","02-HS_GRAD","05-BACC"
1893,"03-LT45K","1","Y","02-HS_GRAD","05-BACC"
8950,"08-LT120K",NA,"Y","03-SOMECOL","02-HS_GRAD"
3708,"05-LT70K","3","Y","05-BACC","02-HS_GRAD"
2730,"02-LT35K","3","Y","04-ASSOC","02-HS_GRAD"
3954,"04-LT55K","3","Y","06-MASTER","05-BACC"
7532,"01-LT25K","2","Y","02-HS_GRAD","03-SOMECOL"
2071,"05-LT70K","1","Y","02-HS_GRAD","02-HS_GRAD"
2590,"09-GE120K","3","Y","02-HS_GRAD","05-BACC"
5666,"05-LT70K","2","Y","03-SOMECOL","02-HS_GRAD"
4184,"05-LT70K","3","Y","02-HS_GRAD","05-BACC"
1804,"06-LT85K","3","Y","01-HS_DNF","01-HS_DNF"
3268,NA,NA,"Y",NA,NA
2337,NA,NA,"Y",NA,NA
4776,"07-LT100K","3","Y","05-BACC","06-MASTER"
6081,"03-LT45K","3","Y","06-MASTER","06-MASTER"
2737,"01-LT25K","2","Y","03-SOMECOL","01-HS_DNF"
1443,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
7518,"04-LT55K","3","Y","04-ASSOC","02-HS_GRAD"
9210,"03-LT45K","3","Y","05-BACC","04-ASSOC"
1695,"03-LT45K","3","Y","01-HS_DNF","01-HS_DNF"
6605,"03-LT45K","1","Y","05-BACC","05-BACC"
5785,NA,NA,"N",NA,NA
1391,"03-LT45K","1","Y","02-HS_GRAD","01-HS_DNF"
1331,"02-LT35K","3","Y","06-MASTER","00-UNKNOWN"
8737,"03-LT45K","3","Y","03-SOMECOL","03-SOMECOL"
6540,"06-LT85K","3","Y","05-BACC","02-HS_GRAD"
8056,"06-LT85K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
438,"03-LT45K","3","Y","06-MASTER","01-HS_DNF"
6285,"04-LT55K","3","Y","05-BACC","03-SOMECOL"
1059,"06-LT85K","1","Y","02-HS_GRAD","02-HS_GRAD"
656,"09-GE120K","3","Y","02-HS_GRAD","03-SOMECOL"
2696,"06-LT85K","3","Y","06-MASTER","05-BACC"
5749,"06-LT85K","3","Y","06-MASTER","04-ASSOC"
4246,"02-LT35K","3","Y","06-MASTER","03-SOMECOL"
